id,name,artist_ids,artists,aritsts_mean_popularity,artists_followers_combined,release_date,explicit,key,mode,loudness,tempo,time_signature,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,popularity
1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2022-10-21,1,4,0,-11.096,79.846,4,164801,0.798,0.277,0.39,0.173,5.25e-05,0.121,0.163,81
3qoftcUZaUOncvIYjFSPdE,Bejeweled,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2022-10-21,0,7,1,-9.19,163.999,4,194166,0.696,0.559,0.0693,0.0618,5.58e-05,0.0887,0.433,85
0A1JLUlkZkp2EFrosoNQi0,Labyrinth,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2022-10-21,0,0,1,-15.48,110.014,4,247962,0.406,0.306,0.0517,0.785,0.488,0.122,0.122,78
7KokYm8cMIXCsGVmUvKtqf,Karma,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2022-10-21,1,8,1,-7.091,90.02,4,204852,0.642,0.62,0.0666,0.0734,0.0,0.483,0.0969,89
0wavGRldH0AWyu2zvTz8zb,Sweet Nothing,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2022-10-21,0,0,1,-14.919,176.655,4,188497,0.337,0.156,0.0518,0.964,7.72e-05,0.115,0.39,78
7FmYn9e7KHMXcxqGSj9LjH,Mastermind,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2022-10-21,0,4,1,-14.064,125.966,4,191039,0.662,0.357,0.154,0.553,0.00129,0.0837,0.124,80
2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,2,1,-6.509,160.015,4,208187,0.613,0.764,0.136,0.0527,0.0,0.197,0.417,83
2x0WlnmfG39ZuDmstl9xfX,End Game,"['06HL4z0CvFAxyc27GXpf02', '6eUKZXaKkcviH0Ku9w2n3V', '1RyvyyTE3xzB2ZywiAwp0i']","['Taylor Swift', 'Ed Sheeran', 'Future']",93.66666666666669,191503598.03,2017-11-10,0,2,1,-6.237,159.073,4,244827,0.649,0.589,0.0558,0.00845,0.0,0.108,0.151,80
4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,0,0,-6.156,82.989,4,238253,0.696,0.602,0.159,0.0679,2.11e-05,0.0696,0.305,81
1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,9,0,-6.719,135.917,4,236413,0.615,0.534,0.0386,0.106,1.76e-05,0.0607,0.193,90
6NFyWDv5CjfwuzoCkw47Xf,Delicate,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,9,0,-10.178,95.045,4,232253,0.75,0.404,0.0682,0.216,0.000357,0.0911,0.0499,85
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,9,0,-6.471,128.07,4,211853,0.766,0.709,0.123,0.204,1.41e-05,0.126,0.506,84
5PxFv9yJEg9dxvbZggykro,So It Goes...,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,2,1,-7.283,74.957,4,227907,0.574,0.61,0.0732,0.122,1.1e-06,0.13,0.374,75
1ZY1PqizIl78geGM4xWlEA,Gorgeous,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,7,1,-6.684,92.027,4,209680,0.8,0.535,0.135,0.0713,9.48e-06,0.213,0.451,84
0VE4kBnHJUgtMf0dy6DRmW,Getaway Car,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,2,1,-6.745,172.054,4,233627,0.562,0.689,0.127,0.00465,2.23e-06,0.0888,0.351,86
7HuBDWi18s4aJM8UFnNheH,King Of My Heart,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,0,1,-7.902,110.01,4,214320,0.675,0.703,0.0382,0.00882,2.21e-06,0.0391,0.314,79
7I7JbDv63ZJJsSi24DyJrz,Dancing With Our Hands Tied,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,0,0,-6.686,160.024,4,211507,0.624,0.691,0.196,0.0604,1.1e-05,0.138,0.284,77
6oVxXO5oQ4pTpO8RSnkzvv,Dress,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,0,1,-8.792,120.085,4,230373,0.719,0.469,0.0533,0.0329,0.0,0.169,0.0851,80
07NxDD1iKCHbAldceD7QLP,This Is Why We Can't Have Nice Things,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,5,1,-5.986,163.96,4,207133,0.567,0.789,0.115,0.0156,0.0,0.382,0.438,77
1GwMQaZz6Au3QLDbjbMdme,Call It What You Want,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,9,1,-9.874,163.954,4,203507,0.598,0.504,0.0731,0.186,0.000221,0.34,0.252,80
7F5oktn5YOsR9eR5YsFtqb,New Year’s Day,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2017-11-10,0,0,1,-12.864,94.922,4,235467,0.661,0.151,0.0354,0.921,0.0,0.13,0.23,74
0Jlcvv8IykzHaSmj49uNW8,the 1,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,1,0,1,-6.942,139.883,4,210252,0.777,0.357,0.0522,0.757,7.28e-06,0.108,0.172,81
4R2kfaDFhslZEMJqAFNpdd,cardigan,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,0,0,0,-8.588,130.033,4,239560,0.613,0.581,0.0424,0.537,0.000345,0.25,0.551,91
2Eeur20xVqfUoM3Q7EFPFt,the last great american dynasty,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,1,7,1,-8.505,147.922,4,230999,0.686,0.662,0.0413,0.467,0.0023,0.109,0.706,77
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"['06HL4z0CvFAxyc27GXpf02', '4LEiUm1SRbFMgfqnQTwUbQ']","['Taylor Swift', 'Bon Iver']",87.0,78917237.56,2020-07-24,0,6,1,-8.426,75.602,4,285634,0.298,0.38,0.0287,0.778,5.62e-05,0.11,0.152,81
1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,0,0,1,-10.63,129.86,4,255894,0.456,0.263,0.0332,0.806,0.0,0.0749,0.111,80
0ZNU020wNYvgW84iljPkPP,mirrorball,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,0,2,1,-10.037,110.107,4,208978,0.553,0.413,0.0334,0.687,2.33e-06,0.0594,0.379,80
6KJqZcs9XDgVck7Lg9QOTC,seven,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,0,4,1,-10.769,94.926,4,208907,0.596,0.488,0.0274,0.9,2.7e-05,0.091,0.415,74
3hUxzQpSfdDqwM3ZTFQY0K,august,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,0,5,1,-9.208,89.937,4,261923,0.532,0.623,0.0331,0.538,7.28e-05,0.0925,0.403,87
7kt9e9LFSpN1zQtYEl19o1,this is me trying,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,0,9,1,-9.843,135.886,4,195097,0.515,0.476,0.0328,0.314,4.74e-05,0.171,0.412,78
2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,0,10,1,-10.445,119.845,4,190898,0.559,0.31,0.0338,0.881,0.0,0.106,0.46,79
6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,0,4,0,-11.143,83.433,4,252881,0.653,0.452,0.055,0.838,7.73e-05,0.108,0.45,77
2QDyYdZyhlP2fp79KZX8Bi,mad woman,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,1,3,1,-8.995,141.916,4,237258,0.592,0.699,0.0471,0.655,1.68e-05,0.114,0.506,71
08fa9LFcFBTcilB3iq2e2A,epiphany,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,0,1,1,-13.69,94.219,4,289749,0.354,0.267,0.0281,0.731,0.000402,0.0858,0.113,70
5kI4eCXXzyuIUXjQra0Cxi,betty,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,1,0,1,-8.761,95.939,4,294521,0.593,0.377,0.0253,0.6,0.0,0.0976,0.502,78
7MbT4I8qGntX4fMdqMQgke,peace,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,1,5,1,-12.906,150.044,4,234000,0.647,0.272,0.0916,0.918,1.73e-05,0.0918,0.339,71
6MWoRt97mnSTXZhu3ggi9C,hoax,['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2020-07-24,0,8,1,-15.065,118.819,4,220043,0.662,0.181,0.0415,0.966,3.86e-06,0.133,0.429,70
6lzc0Al0zfZOIFsFvBS1ki,State Of Grace (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,9,1,-5.314,129.958,4,295413,0.594,0.713,0.0503,0.000328,0.0,0.114,0.328,72
4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,1,0,-4.908,125.047,4,223093,0.516,0.777,0.0375,0.00108,1.62e-06,0.0761,0.408,80
3S7HNKPakdwNEBFIVTL6dZ,Treacherous (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,2,1,-6.506,109.984,4,242720,0.645,0.593,0.0288,0.0344,0.000127,0.13,0.299,72
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,6,1,-6.371,154.008,4,219760,0.584,0.557,0.0342,0.0129,0.0,0.0576,0.767,80
3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,0,1,-7.809,185.972,4,329160,0.44,0.528,0.0317,0.0171,0.00203,0.234,0.132,77
3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,7,1,-5.62,103.984,4,230960,0.642,0.695,0.0281,0.000443,1.02e-05,0.0753,0.642,78
2r9CbjYgFhtAmcFv1cSquB,I Almost Do (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,4,1,-6.587,145.88,4,244587,0.511,0.559,0.0264,0.0167,0.0,0.113,0.248,71
5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,7,1,-6.139,172.014,4,193147,0.567,0.686,0.175,0.0317,1.86e-06,0.0732,0.716,81
7eQj6r5PIdYKEIZjucBMcq,Stay Stay Stay (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,0,1,-7.039,100.02,4,205787,0.693,0.681,0.025,0.0848,0.0,0.0768,0.663,71
0y6kdSRCVQhSsHSpWvTUm7,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),"['06HL4z0CvFAxyc27GXpf02', '3fCQnw6VSudXBTN5d2QP2z']","['Taylor Swift', 'Gary Lightbody']",76.5,76387239.05,2021-11-12,0,2,1,-5.954,94.05,4,299080,0.502,0.534,0.0278,0.0399,0.0,0.0977,0.155,72
7J4b3LVCIGO4CMBDFLPoP6,Holy Ground (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,9,1,-5.623,156.894,4,202960,0.622,0.809,0.0638,0.0288,0.00218,0.109,0.511,70
73qMN9bXy7MSPwwGfH3wQr,Sad Beautiful Tragic (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,7,1,-11.827,130.059,3,284773,0.601,0.406,0.0275,0.622,9.19e-05,0.133,0.232,72
4e5ayHsOLJNLTGfjau2mEw,The Lucky One (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,4,1,-7.138,117.889,4,240467,0.686,0.571,0.05,0.066,0.0,0.0608,0.538,71
7qEUFOVcxRI19tbT68JcYK,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),"['06HL4z0CvFAxyc27GXpf02', '6eUKZXaKkcviH0Ku9w2n3V']","['Taylor Swift', 'Ed Sheeran']",95.5,178860629.32999998,2021-11-12,0,6,1,-5.098,79.918,4,245427,0.498,0.61,0.0363,0.271,0.0,0.223,0.474,76
7A2cNLRT0YJc1yjxHlKihs,Starlight (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,4,1,-5.864,126.014,4,220413,0.628,0.685,0.0358,0.00324,0.0,0.18,0.605,69
05GsNucq8Bngd9fnd4fRa0,Begin Again (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,7,1,-7.673,78.915,4,238867,0.519,0.527,0.0274,0.075,0.0,0.132,0.267,72
0NRHj8hDwwmSPaA41o379r,The Moment I Knew (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,7,1,-7.855,125.952,4,285280,0.636,0.402,0.031,0.0494,0.0,0.107,0.208,69
4pNApnaUWAL2J4KO2eqokq,Come Back...Be Here (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,4,1,-6.031,79.846,4,223333,0.46,0.632,0.0302,0.0158,0.0,0.0822,0.399,73
0DMVrlMUn01M0IcpDbwgu7,Girl At Home (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,5,1,-6.974,125.089,4,220520,0.691,0.736,0.0326,0.00955,1.88e-05,0.101,0.612,67
5jAIouBES8LWMiriuNq170,State Of Grace (Acoustic Version) (Taylor's Version),['06HL4z0CvFAxyc27GXpf02'],['Taylor Swift'],100.0,76382742.0,2021-11-12,0,7,1,-13.778,208.918,3,321640,0.445,0.131,0.0564,0.663,1.57e-06,0.108,0.101,66
5LYMamLv12UPbemOaTPyeV,Music For a Sushi Restaurant,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,11,1,-4.652,107.041,4,193813,0.72,0.715,0.04,0.258,0.0568,0.107,0.357,83
1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,10,1,-4.595,114.996,4,177955,0.714,0.728,0.0468,0.298,0.0,0.106,0.901,89
4j6kId9QIqhoXvqHKgSKa0,Grapejuice,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,5,1,-4.394,182.928,4,191959,0.645,0.721,0.0336,0.357,0.143,0.204,0.88,79
4Dvkj6JhhA12EX05fT7y2e,As It Was,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,6,0,-5.338,173.93,4,167303,0.52,0.731,0.0557,0.342,0.00101,0.311,0.662,93
51Zw1cKDgkad0CXv23HCMU,Daylight,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,0,1,-7.189,145.5,3,164533,0.686,0.445,0.0398,0.484,0.00144,0.175,0.626,82
3i058E8uxTsYqJ5NWZzqSj,Little Freak,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,3,1,-7.723,141.96,4,202183,0.559,0.535,0.039,0.719,0.000143,0.0954,0.402,82
6uvh0In7u1Xn4HgxOfAn8O,Matilda,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,2,1,-10.0,114.199,4,245964,0.507,0.294,0.04,0.896,1.97e-05,0.0966,0.386,85
35TyJIMR3xRouUuo2sjS6v,Cinema,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,9,0,-7.696,105.993,4,243508,0.829,0.644,0.0427,0.354,0.0511,0.0944,0.896,79
69w5X6uTrOaWM32IetSzvO,Daydreaming,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,4,0,-5.298,113.971,4,187342,0.707,0.811,0.0304,0.311,0.0152,0.131,0.899,80
2NcQic8JxdjAlAHuNbOIRE,Keep Driving,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,9,1,-9.669,164.948,3,140242,0.721,0.479,0.226,0.321,0.00156,0.182,0.902,82
0rzaRSujxA0bKyjJl6vHYq,Satellite,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,0,1,-6.473,138.984,4,218577,0.576,0.457,0.0304,0.143,3.05e-05,0.0917,0.301,87
6qj02zSeEJGWZ4c0dn5QzJ,Boyfriends,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,0,1,-10.976,118.029,4,194544,0.417,0.202,0.0357,0.935,0.0,0.108,0.323,75
1mw0RgNXIpYRyyCdBQbLgA,Love Of My Life,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-05-20,0,7,1,-8.233,118.057,4,191638,0.555,0.536,0.0452,0.669,0.0,0.0623,0.203,80
45S5WTQEGOB1VHr1Q4FuPl,Golden,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2019-12-13,0,4,0,-5.257,139.863,4,208907,0.448,0.838,0.0557,0.21,0.000131,0.131,0.254,83
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2019-12-13,0,0,1,-4.209,95.39,4,174000,0.548,0.816,0.0465,0.122,0.0,0.335,0.557,90
3jjujdWJ72nww5eGnfs2E7,Adore You,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2019-12-13,0,8,1,-3.675,99.048,4,207133,0.676,0.771,0.0483,0.0237,7e-06,0.102,0.569,87
4jAIqgrPjKLTY9Gbez25Qb,Lights Up,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2019-12-13,0,10,0,-8.165,101.987,4,172213,0.575,0.621,0.032,0.0392,0.0045,0.141,0.27,77
2IOFZdYYkFxEHVz1w34PoL,Cherry,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2019-12-13,0,7,1,-9.261,95.946,4,259187,0.53,0.512,0.0259,0.615,0.00453,0.129,0.411,75
1ZMiCix7XSAbfAJlEZWMCp,Falling,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2019-12-13,0,4,1,-6.502,110.011,4,240133,0.567,0.267,0.0299,0.839,1.46e-06,0.089,0.0592,85
5JiH89mHrv9oWHlD0T326z,To Be So Lonely,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2019-12-13,0,0,1,-7.269,104.959,4,192080,0.758,0.436,0.0418,0.618,1.61e-05,0.335,0.605,73
6SQLk9HSNketfgs2AyIiMs,She,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2019-12-13,0,0,1,-5.942,140.026,3,362653,0.535,0.521,0.0272,0.000532,0.371,0.19,0.457,76
6iYMfxznTBlcVOgRHab2W0,"Sunflower, Vol. 6",['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2019-12-13,0,7,0,-6.904,160.02,4,221827,0.566,0.846,0.035,0.000564,0.000795,0.121,0.86,75
5IhzJOXNE7ki0IIJbZbnGq,Canyon Moon,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2019-12-13,0,2,1,-7.14,94.022,4,189787,0.603,0.621,0.0267,0.328,3.49e-05,0.119,0.7,74
03mMSLEJCPoGJwQhHpN5y0,Treat People With Kindness,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2019-12-13,0,5,1,-3.725,122.017,4,197347,0.653,0.869,0.0382,0.128,2.2e-05,0.046,0.697,74
6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2019-12-13,0,2,1,-8.5,120.996,4,377960,0.306,0.347,0.0334,0.172,0.00013,0.0485,0.0511,80
4u9Y4Z9i9VaAbBK7rW1Rha,Meet Me in the Hallway,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2017-05-12,0,2,1,-6.528,104.252,4,227200,0.537,0.383,0.0247,0.747,0.00025,0.356,0.339,71
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2017-05-12,0,5,1,-4.63,119.972,4,340707,0.516,0.595,0.0313,0.0275,0.0,0.109,0.222,86
3Dwq1oiOFys6Sxr5SslmXw,Carolina,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2017-05-12,0,4,0,-4.017,121.986,4,189613,0.624,0.673,0.0268,0.000569,1.54e-06,0.104,0.458,72
4B1rpPmQXwj78wk6aIGwwU,Two Ghosts,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2017-05-12,0,6,0,-7.095,69.387,4,229813,0.386,0.407,0.0268,0.234,1.86e-06,0.0999,0.456,73
5kRPPEWFJIMox5qIkQkiz5,Sweet Creature,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2017-05-12,0,7,1,-8.541,104.085,4,224867,0.427,0.262,0.0276,0.746,0.0,0.068,0.228,77
5Lbsc65org0b85kNsPkluY,Only Angel,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2017-05-12,0,5,1,-4.113,114.036,4,291080,0.554,0.842,0.0397,0.287,0.0,0.106,0.348,72
33SNO8AaciGbNaQFkxvPrW,Kiwi,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2017-05-12,0,2,1,-2.631,147.124,4,176387,0.375,0.93,0.0561,0.00064,0.0,0.318,0.491,79
5LABCxgmP7DATATIJXOh6n,Ever Since New York,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2017-05-12,0,10,1,-6.761,127.964,5,253387,0.389,0.537,0.0309,0.2,3.13e-06,0.125,0.383,70
33bURv895AN4FkBvgFo2dx,Woman,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2017-05-12,0,3,0,-4.68,136.022,4,278800,0.624,0.647,0.0335,0.0169,0.0038,0.221,0.379,72
1IF5UcqRO42D12vYwceOY6,From the Dining Table,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2017-05-12,0,8,1,-16.288,94.08,4,211960,0.671,0.156,0.0371,0.804,0.0518,0.113,0.201,75
4LRPiXqCikLlN15c3yImP7,As It Was,['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2022-03-31,0,6,0,-5.338,173.93,4,167303,0.52,0.731,0.0557,0.342,0.00101,0.311,0.662,92
1GDF5AusV7p0wwi4OVNz3i,"Two Ghosts - Recorded at Metropolis Studios, London",['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2017-09-27,0,6,0,-10.827,133.625,4,224256,0.535,0.231,0.0311,0.475,0.0,0.102,0.291,64
4YutJsNwBBInE8vemufpQ8,"Girl Crush - Recorded at Metropolis Studios, London",['6KImCVD70vtIoJWnq6nGn3'],['Harry Styles'],88.0,27830213.0,2017-09-27,0,4,1,-11.727,144.212,3,243805,0.468,0.197,0.033,0.658,0.0,0.109,0.249,72
1bDbXMyjaUIooNwFE9wn0N,Rich Flex,"['3TVXtAsR1Inumwj472S9r4', '1URnnhqYAYcrqrcwql10ft']","['Drake', '21 Savage']",92.5,84680907.9,2022-11-04,1,11,0,-9.342,153.15,3,239360,0.561,0.52,0.244,0.0503,1.86e-06,0.355,0.424,90
46s57QULU02Voy0Kup6UEb,Major Distribution,"['3TVXtAsR1Inumwj472S9r4', '1URnnhqYAYcrqrcwql10ft']","['Drake', '21 Savage']",92.5,84680907.9,2022-11-04,1,8,0,-10.491,131.016,4,170502,0.908,0.546,0.323,0.0127,0.0,0.0707,0.225,78
34tz0eDhGuFErIuW3q4mPX,On BS,"['3TVXtAsR1Inumwj472S9r4', '1URnnhqYAYcrqrcwql10ft']","['Drake', '21 Savage']",92.5,84680907.9,2022-11-04,1,9,1,-8.368,158.014,4,261544,0.841,0.358,0.591,0.0201,0.0,0.39,0.329,81
0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,['3TVXtAsR1Inumwj472S9r4'],['Drake'],95.0,75990882.0,2022-11-04,1,5,0,-8.434,142.11,4,152962,0.849,0.433,0.316,0.0407,0.0,0.388,0.395,74
7l2nxyx7IkBX5orhkALg0V,Privileged Rappers,"['3TVXtAsR1Inumwj472S9r4', '1URnnhqYAYcrqrcwql10ft']","['Drake', '21 Savage']",92.5,84680907.9,2022-11-04,1,5,1,-7.384,144.045,4,160821,0.934,0.614,0.198,0.00274,0.0,0.123,0.616,77
2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,"['3TVXtAsR1Inumwj472S9r4', '1URnnhqYAYcrqrcwql10ft']","['Drake', '21 Savage']",92.5,84680907.9,2022-11-04,1,7,1,-6.386,129.963,4,214589,0.773,0.701,0.0512,0.01,0.0,0.163,0.203,85
